"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2020-09-09","95.4","-2.82","5.66","Grisham, Trent",663757,622608,"field_out","hit_into_play",,,,,2,"Trent Grisham lines out to shortstop Trevor Story.","R","L","R","SD","COL","X",6,"line_drive",0,0,2020,"-0.34","1.06","0.17","3.14",630105,543592,595777,1,2,"Bot",109.86,140.16,,,553869,,,8.616334004946438,-138.7369909438425,-3.3715316881184743,-6.305156440866289,31.442549755684947,-17.86297925059882,"3.43","1.64",152,"66.7",16,"95.1",2207,"6.2",631056,622608,553869,658069,641658,571448,596115,606132,607680,453568,"54.32",0.487,0.438,"0",1,0,0,2,18,1,"4-Seam Fastball",2,1,2,1,1,2,2,1,"Standard","Standard",223,"-0.063","-0.483"
"CU","2020-09-07","79.6","1.79","5.5","Grisham, Trent",663757,607536,"single","hit_into_play",,,,,6,"Trent Grisham singles on a line drive to center fielder Kevin Pillar.","R","L","L","SD","COL","X",8,"line_drive",0,1,2020,"-0.26","-0.43","0.28","2.25",,,,1,3,"Bot",109.66,63.53,,,547172,,,-2.8416662615179042,-116.00687984893648,0.38053073179649854,-1.8466473624475837,20.427666203682147,-36.34150951642957,"3.43","1.65",253,"95.9",14,"80.3",2409,"6.5",631084,607536,547172,502517,641857,571448,596115,656541,607680,453568,"53.96",0.887,0.844,"0.9",1,1,0,4,19,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",296,"0.028","0.291"
"SI","2020-09-05","91.6","3.17","5.36","Grisham, Trent",663757,640455,"field_out","hit_into_play",,,,,7,"Trent Grisham grounds out, shortstop Vimael Machin to first baseman Matt Olson.","R","L","L","OAK","SD","X",6,"ground_ball",0,0,2020,"0.92","0.85","-0.55","2.09",,,,1,5,"Top",114.74,144.22,,,641680,,,-11.55437701108186,-132.90733698741113,-4.294143400436526,13.261815860313355,27.122407098281613,-21.34312389883564,"3.43","1.65",6,"84.8",-18,"93.1",1895,"7.3",631157,640455,641680,621566,600303,656305,605353,543257,657656,572039,"53.25",0.08,0.072,"0",1,0,0,2,37,1,"Sinker",4,1,1,4,1,4,1,4,"Standard","Standard",135,"0.015","-0.168"
"SI","2020-09-05","90.7","3.33","5.45","Grisham, Trent",663757,640455,"single","hit_into_play",,,,,3,"Trent Grisham singles on a bunt ground ball to pitcher Sean Manaea.   Jurickson Profar to 2nd.","R","L","L","OAK","SD","X",1,"ground_ball",0,0,2020,"1.3","0.74","0.57","3.52",,,595777,0,3,"Top",123.79,199.87,,,641680,,,-9.802285847739482,-131.82110529762997,-0.5078258731676024,17.161436985204425,27.024792064883236,-23.59683796077004,"3.43","1.65",13,"17",3,"92",1788,"7.1",631157,640455,641680,621566,600303,656305,605353,543257,657656,572039,"53.44",0.32,0.332,"0.9",1,1,0,1,21,1,"Sinker",4,0,0,4,0,4,0,4,"Standard","Standard",141,"-0.047","0.04"
"SL","2020-09-05","83.8","3.65","5.5","Grisham, Trent",663757,518617,"single","hit_into_play",,,,,6,"Trent Grisham singles on a line drive to left fielder Robbie Grossman.","R","L","L","OAK","SD","X",7,"line_drive",1,2,2020,"-0.94","-0.33","0.33","2.26",,,,2,7,"Top",76.24,107.72,,,641680,,,-5.8176760226023445,-121.86943196165119,-0.37199847434555455,-8.16003803505581,25.013203195328696,-35.63729970044525,"3.43","1.65",170,"98.1",8,"83.7",2776,"6.3",631157,518617,641680,621566,600303,656305,605353,543257,657656,572039,"54.16",0.633,0.608,"0.9",1,1,0,4,56,4,"Slider",7,1,1,7,1,7,1,7,"Standard","Standard",296,"-0.002","0.172"
"FF","2020-09-05","95.7","-1.57","6.08","Grisham, Trent",663757,521230,"single","hit_into_play",,,,,1,"Trent Grisham singles on a sharp ground ball to right fielder Stephen Piscotty.","R","L","R","OAK","SD","X",9,"ground_ball",2,1,2020,"-0.5","1.54","-0.68","3.02",,,,1,9,"Top",156.05,79.07,,,641680,,,3.505107044365767,-139.18409958772602,-5.976167848056782,-7.232479474979425,32.29352940455857,-11.046430497462195,"3.43","1.65",127,"106.6",7,"96.7",2344,"7",631157,521230,641680,621566,643393,656305,605353,543257,657656,572039,"53.55",0.693,0.667,"0.9",1,1,0,4,75,4,"4-Seam Fastball",8,3,3,8,3,8,3,8,"Standard","Standard",200,"-0.003","0.238"
"SI","2020-09-04","95.4","2.65","5.64","Grisham, Trent",663757,666200,"double","hit_into_play",,,,,5,"Trent Grisham doubles (7) on a line drive to center fielder Ramon Laureano.   Wil Myers scores.    Luis Campusano to 3rd.","R","L","L","OAK","SD","X",8,"line_drive",3,1,2020,"1.46","0.91","0.15","2.26",,571976,669134,2,5,"Top",92.76,93.29,,,669221,,,-9.72400812332531,-138.5409293489979,-5.20591307570804,20.99828983610631,33.117764826327694,-19.38117634652402,"3.32","1.51",213,"94.9",12,"93.9",2365,"5.7",631156,666200,669221,621566,600303,656305,605353,543257,657656,572039,"54.81",0.887,0.836,"1.25",1,1,1,4,33,5,"Sinker",0,0,0,0,1,0,1,0,"Standard","Standard",143,"-0.16","1.437"
"SI","2020-09-04","97","2.53","5.71","Grisham, Trent",663757,666200,"single","hit_into_play",,,,,5,"Trent Grisham singles on a sharp line drive to left fielder Robbie Grossman.","R","L","L","OAK","SD","X",7,"line_drive",3,1,2020,"1.62","0.59","-0.12","2.73",,,,2,3,"Top",39.48,112.9,,,669221,,,-10.651654100703153,-140.72126323579715,-3.678585039334831,24.013361127730008,34.05959418953877,-23.63408059399917,"3.32","1.51",241,"101",13,"95.4",2420,"5.7",631156,666200,669221,621566,600303,656305,605353,543257,657656,572039,"54.82",0.88,0.861,"0.9",1,1,0,4,17,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",125,"-0.015","0.075"
"FF","2020-09-04","96.5","-2.89","5.74","Grisham, Trent",663757,605525,"field_out","hit_into_play",,,,,6,"Trent Grisham grounds out, third baseman Matt Chapman to first baseman Matt Olson.","R","L","R","OAK","SD","X",5,"ground_ball",0,1,2020,"-0.39","1.01","0.71","2.26",571976,630105,,2,6,"Top",109.06,151.49,,,669221,,,10.419795454910611,-140.05893530918783,-5.927166312453137,-7.539690963935173,32.18110266861349,-17.6607944511397,"3.32","1.51",6,"83.6",-18,"96.1",2519,"6.3",631156,605525,669221,621566,600303,656305,605353,543257,657656,572039,"54.25",0.073,0.066,"0",1,0,0,2,46,2,"4-Seam Fastball",0,4,4,0,4,0,4,0,"Standard","Standard",211,"0.016","-0.507"
"FF","2020-08-31","96.4","-2.3","6.22","Grisham, Trent",663757,608566,"field_out","hit_into_play",,,,,9,"Trent Grisham grounds out, first baseman Daniel Murphy to second baseman Ryan McMahon to first baseman Daniel Murphy.   Austin Nola to 3rd.    Jurickson Profar to 2nd.","R","L","R","COL","SD","X",3,"ground_ball",0,0,2020,"-0.54","1","0.62","1.71",,543592,595777,0,4,"Top",155.99,153.19,,,547172,,,8.847126491930668,-140.24498819847727,-8.699363402406291,-8.721022602746103,22.696918178247593,-17.352577317656195,"3.43","1.65",5,"75.2",-18,"96",2347,"5.5",631527,608566,547172,502517,641857,571448,596115,606132,656541,453568,"55.03",0.053,0.048,"0",1,0,0,2,29,1,"4-Seam Fastball",0,5,5,0,5,0,5,0,"Standard","Standard",215,"-0.001","-0.727"
"CH","2020-08-30","88.5","-1.84","5.89","Grisham, Trent",663757,592346,"field_out","hit_into_play",,,,,13,"Trent Grisham grounds out, first baseman Josh Fuentes to pitcher Chi Chi Gonzalez.","R","L","R","COL","SD","X",3,"ground_ball",1,0,2020,"-1.17","0.35","-0.16","1.41",,595777,,2,6,"Top",167.11,164.58,,,460077,,,6.522068688574751,-128.89658373445118,-5.694231296017197,-14.381643298832005,21.85240405880876,-27.397001500888496,"3.43","1.65",4,"78.2",-17,"88.9",1723,"6.1",631526,592346,460077,658069,641857,571448,641658,606132,656541,453568,"54.42",0.073,0.068,"0",1,0,0,2,46,2,"Changeup",0,6,6,0,6,0,6,0,"Standard","Standard",234,"0.003","-0.372"
"FF","2020-08-30","92.7","-1.69","5.13","Grisham, Trent",663757,624418,"triple","hit_into_play",,,,,8,"Trent Grisham triples (2) on a sharp line drive to right fielder Charlie Blackmon.   Austin Hedges scores.","R","L","R","COL","SD","X",9,"line_drive",0,1,2020,"-0.82","0.98","0.04","1.62",,,595978,0,2,"Top",221.62,86.98,,,460077,,,6.227782334352909,-135.09998205265248,-5.471099160065482,-11.274424447319765,22.39739631298937,-19.15308685281283,"3.43","1.65",264,"100.6",15,"93.8",2302,"6.3",631526,624418,460077,658069,641857,571448,641658,606132,656541,453568,"54.17",0.74,0.782,"1.6",1,1,2,4,14,2,"4-Seam Fastball",0,3,3,0,4,0,4,0,"Standard","Standard",223,"-0.084","1.496"
"CU","2020-08-28","76.3","1.61","5.78","Grisham, Trent",663757,607536,"field_out","hit_into_play",,,,,5,"Trent Grisham grounds out, second baseman Ryan McMahon to first baseman Daniel Murphy.","R","L","L","COL","SD","X",4,"ground_ball",0,0,2020,"-0.1","-0.72","0.28","2.38",,,,0,3,"Top",139.66,177.04,,,547172,,,-2.6169998184445014,-111.21640895979495,1.0443776365581257,-0.4761434982085531,16.77236663544491,-38.549572812948604,"3.43","1.65",22,"95",-5,"76.9",2348,"6.3",631524,607536,547172,502517,641857,571448,596115,606132,656541,453568,"54.23",0.287,0.272,"0",1,0,0,2,21,1,"Curveball",4,0,0,4,0,4,0,4,"Standard","Standard",314,"0.017","-0.251"
"SL","2020-08-28","84.2","1.83","5.51","Grisham, Trent",663757,607536,"field_out","hit_into_play",,,,,4,"Trent Grisham grounds out, first baseman Daniel Murphy to pitcher Kyle Freeland.","R","L","L","COL","SD","X",3,"ground_ball",1,1,2020,"-0.07","0.25","-0.62","2.26",,,,0,1,"Top",143.28,179.98,,,547172,,,-5.580814242834965,-122.71832313006925,-1.8389305026101257,0.13483392604766561,18.973972393930275,-29.47548981618335,"3.43","1.65",2,"70.8",-46,"85.5",2391,"6.5",631524,607536,547172,502517,641857,571448,596115,606132,656541,453568,"53.96",0.16,0.149,"0",1,0,0,2,1,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",212,"0.022","-0.241"
"FF","2020-08-20","96.1","2.08","6.24","Grisham, Trent",663757,621368,"field_out","hit_into_play",,,,,3,"Trent Grisham flies out sharply to center fielder Scott Heineman.   Ty France to 3rd.","R","L","L","SD","TEX","X",8,"fly_ball",3,2,2020,"0.55","1.52","0.37","2.81",,664034,595978,1,6,"Bot",139.22,30.73,,,624431,,,-5.784080005010977,-139.74032099555362,-6.980741449909866,8.492497109708887,30.568729200292537,-10.857453288149463,"3.32","1.51",398,"101.5",32,"96.6",2196,"6.5",631077,621368,624431,542454,596059,453943,643396,669256,595981,608336,"53.97",0.52,0.963,"0",1,0,0,6,51,6,"4-Seam Fastball",5,2,5,2,2,5,5,2,"Standard","Standard",151,"-0.011","-0.542"
"SI","2020-08-19","94.1","-3.36","5.32","Grisham, Trent",663757,458681,"field_out","hit_into_play",,,,,7,"Trent Grisham grounds out sharply, pitcher Lance Lynn to first baseman Danny Santana.","R","L","R","SD","TEX","X",1,"ground_ball",3,2,2020,"-1.23","0.37","-0.37","1.76",,,,1,7,"Bot",129.38,164.4,,,624431,,,10.519897064509898,-136.61934859926896,-4.347744743811033,-17.724563480243106,30.03794000711131,-26.803668874592084,"3.43","1.65",5,"101.7",-17,"94.4",2574,"6.6",631076,458681,624431,542454,596059,453943,643396,641432,669256,608336,"53.91",0.16,0.146,"0",1,0,0,2,56,7,"Sinker",2,1,2,1,1,2,2,1,"Standard","Standard",215,"-0.014","-0.208"
"FF","2020-08-19","95.3","-3.33","5.48","Grisham, Trent",663757,458681,"single","hit_into_play",,,,,4,"Trent Grisham singles on a sharp line drive to right fielder Joey Gallo.","R","L","R","SD","TEX","X",9,"line_drive",1,0,2020,"-0.88","1.22","-0.39","2.68",,,,2,5,"Bot",221.46,69.42,,,624431,,,9.716760629648903,-138.2807047339245,-4.406959625205147,-13.620267231045595,34.02859493643933,-15.709571006884888,"3.43","1.65",325,"109.9",19,"95",2701,"6.5",631076,458681,624431,542454,596059,453943,643396,641432,669256,608336,"53.98",0.793,1.2,"0.9",1,1,0,6,40,2,"4-Seam Fastball",2,1,2,1,1,2,2,1,"Standard","Standard",211,"0.012","0.121"
"FF","2020-08-19","95.4","-3.2","5.51","Grisham, Trent",663757,458681,"field_out","hit_into_play",,,,,7,"Trent Grisham grounds out, shortstop Isiah Kiner-Falefa to first baseman Danny Santana.","R","L","R","SD","TEX","X",6,"ground_ball",2,2,2020,"-0.83","1.07","-0.8","1.9",,,,1,3,"Bot",114.99,138.23,,,624431,,,8.204895768916343,-138.64131548825543,-6.327883944426228,-12.430886739200233,28.725615330114113,-17.1622568957547,"3.43","1.65",5,"87.9",-18,"95.9",2521,"6.5",631076,458681,624431,542454,596059,453943,643396,641432,669256,608336,"54.02",0.087,0.078,"0",1,0,0,2,22,5,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",213,"-0.017","-0.148"
"FF","2020-08-19","93.9","-3.4","5.58","Grisham, Trent",663757,458681,"field_out","hit_into_play",,,,,2,"Trent Grisham flies out to center fielder Nick Solak.","R","L","R","SD","TEX","X",8,"fly_ball",0,1,2020,"-0.66","1.13","0.27","2.89",,,,0,1,"Bot",140.75,91.46,,,624431,,,10.945288561437351,-136.37474873154062,-3.769423082033168,-10.474570366174113,27.478297234203474,-17.361147737540872,"3.43","1.65",260,"90.4",52,"94.3",2406,"6.4",631076,458681,624431,542454,596059,453943,643396,641432,669256,608336,"54.08",0.007,0.008,"0",1,0,0,3,5,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",208,"-0.021","-0.209"
"SL","2020-08-18","85.3","1.31","5.84","Grisham, Trent",663757,501985,"single","hit_into_play",,,,,1,"Trent Grisham singles on a sharp ground ball to center fielder Scott Heineman.","R","L","L","TEX","SD","X",8,"ground_ball",3,2,2020,"-0.61","0.17","-0.64","2.83",,,,1,2,"Top",130.26,86.06,,,425772,,,-3.3623977832247003,-124.21840922322042,-1.1370946324166358,-5.621922830301385,24.606442887088395,-30.409166425724763,"3.32","1.51",140,"102.9",9,"84.8",2739,"5.9",630928,501985,425772,542454,518618,453943,643396,669256,595981,608336,"54.6",0.733,0.664,"0.9",1,1,0,4,13,7,"Slider",0,4,4,0,4,0,4,0,"Standard","Standard",242,"-0.011","0.225"
"CH","2020-08-16","89.8","-1.42","6.01","Grisham, Trent",663757,664199,"field_out","hit_into_play",,,,,13,"Trent Grisham pops out to third baseman Eduardo Escobar in foul territory.","R","L","R","ARI","SD","X",5,"popup",0,0,2020,"-1.39","0.92","-0.94","2.37",,,,2,8,"Top",71.49,156.4,,,519390,,,4.1503445485167525,-130.6016032534452,-4.900579549823662,-16.80052753406518,29.851727175055053,-20.82193463024377,"3.43","1.65",165,"71.8",62,"89.5",1489,"6.3",630117,664199,519390,572233,606466,500871,605113,444482,516782,445055,"54.19",0.013,0.015,"0",1,0,0,3,65,1,"Changeup",2,4,4,2,4,2,4,2,"Standard","Standard",236,"0.006","-0.112"
"FF","2020-08-16","94.2","-1.58","5.85","Grisham, Trent",663757,448855,"field_out","hit_into_play",,,,,6,"Trent Grisham lines out to shortstop Nick Ahmed.","R","L","R","ARI","SD","X",6,"line_drive",1,2,2020,"-0.35","1.82","0.73","2.48",647304,595978,,2,6,"Top",128.09,124.09,,,519390,,,6.8216679130985725,-136.79809324884818,-7.043368818369026,-6.064992812714502,34.11807245654539,-8.045411916779344,"3.43","1.65",184,"62",23,"94.2",2509,"6.7",630117,448855,519390,572233,606466,500871,605113,444482,516782,445055,"53.83",0.607,0.546,"0",1,0,0,4,49,4,"4-Seam Fastball",2,3,3,2,3,2,3,2,"Standard","Standard",194,"0.062","-0.36"
"FF","2020-08-15","94.1","-1.95","6.4","Grisham, Trent",663757,605151,"field_out","hit_into_play",,,,,5,"Trent Grisham flies out sharply to center fielder Starling Marte.","R","L","R","ARI","SD","X",8,"fly_ball",1,0,2020,"-0.67","1.52","-0.21","2.39",,,,0,9,"Top",98.46,40.7,,,608348,,,5.997263116216992,-136.76869518338123,-8.047000555659919,-9.758593220516085,30.8038692001791,-11.459998395704806,"3.43","1.65",379,"102",38,"94.1",2198,"6.4",630116,605151,608348,572233,606466,500871,605113,444482,516782,594777,"54.11",0.34,0.665,"0",1,0,0,5,77,2,"4-Seam Fastball",7,3,3,7,3,7,3,7,"Standard","Standard",220,"0.008","-0.291"
"CH","2020-08-14","86.9","-1.8","5.72","Grisham, Trent",663757,518876,"field_out","hit_into_play",,,,,11,"Trent Grisham grounds out softly, pitcher Merrill Kelly to first baseman Christian Walker.","R","L","R","ARI","SD","X",1,"ground_ball",0,0,2020,"-1.57","0.42","-1.23","2.53",,,,2,5,"Top",137.21,178.07,,,519390,,,4.589896030104793,-126.3279794129817,-2.2407564947637795,-17.69049267000061,29.262367140591856,-27.457937126366435,"3.32","1.51",1,"55.2",-74,"86.5",1861,"6.4",630115,518876,519390,572233,606466,670370,605113,662139,516782,594777,"54.09",0.14,0.126,"0",1,0,0,1,34,1,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",232,"0.014","-0.112"
"CH","2020-08-14","85.9","-1.74","5.71","Grisham, Trent",663757,518876,"single","hit_into_play",,,,,13,"Trent Grisham singles on a ground ball to second baseman Ketel Marte.   Fernando Tatis Jr.  to 3rd.","R","L","R","ARI","SD","X",4,"ground_ball",0,2,2020,"-1.41","0.35","-0.64","0.94",,665487,,1,3,"Top",134.78,165.78,,,519390,,,5.453151380219938,-124.92817931730535,-5.704005346228542,-15.873443774916725,26.82659203613684,-27.50229881054668,"3.32","1.51",,,,"85.7",1920,"6.3",630115,518876,519390,572233,606466,670370,605113,662139,516782,594777,"54.18",,,"0.9",,1,0,,17,4,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",237,"-0.051","0.803"
"SI","2020-08-11","86.9","2.59","3.63","Grisham, Trent",663757,592473,"field_out","hit_into_play",,,,,14,"Trent Grisham grounds out softly to first baseman Cody Bellinger.   Jurickson Profar to 3rd.","R","L","L","LAD","SD","X",3,"ground_ball",2,0,2020,"1.39","-0.42","1.1","2.41",,595777,,1,7,"Top",143.31,182.09,,,605131,,,-6.417677216748089,-126.34428025458375,4.121629437906389,16.217362827055716,24.814958754936693,-37.749204283743225,"3.43","1.64",11,"51.2",-11,"87.2",2180,"6.4",631347,592473,605131,641355,571771,457759,621035,592626,572041,605141,"54.05",0.133,0.128,"0",1,0,0,1,52,3,"Sinker",1,6,6,1,6,1,6,1,"Standard","Standard",85,"0.004","-0.398"
"SL","2020-08-01","88.4","1.65","5.4","Grisham, Trent",663757,607536,"field_out","hit_into_play",,,,,2,"Trent Grisham pops out to third baseman Nolan Arenado in foul territory.","R","L","L","COL","SD","X",5,"popup",1,2,2020,"-0.02","0.45","-0.05","2.97",,,,1,5,"Top",54.95,141.51,,,460077,,,-4.1227369906984075,-128.90375513664787,-0.9443962397824097,0.43389303128969703,20.05362418744613,-27.04637884840464,"3.32","1.51",217,"80.9",57,"90.2",2464,"6.7",631540,607536,460077,641857,572008,571448,596115,641658,621311,453568,"53.79",0.02,0.019,"0",1,0,0,3,37,4,"Slider",5,0,0,5,0,5,0,5,"Standard","Standard",165,"0.007","-0.118"
"FF","2020-08-01","92.6","1.19","5.91","Grisham, Trent",663757,607536,"field_out","hit_into_play",,,,,5,"Trent Grisham lines out to left fielder Garrett Hampson.","R","L","L","COL","SD","X",7,"line_drive",1,2,2020,"0.75","1.27","-0.16","2.72",,,,1,2,"Top",77.75,80.21,,,460077,,,-5.117721537443286,-134.84825587125945,-5.2023692420886585,10.163998398321564,26.50399014361181,-15.76719038114537,"3.32","1.51",305,"89.1",23,"93.7",2439,"6.7",631540,607536,460077,641857,572008,571448,596115,641658,621311,453568,"53.85",0.24,0.27,"0",1,0,0,3,11,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",141,"0.017","-0.118"
"SI","2020-07-29","83.2","-3.9","1.26","Grisham, Trent",663757,643511,"field_out","hit_into_play",,,,,13,"Trent Grisham grounds out, third baseman Donovan Solano to first baseman Pablo Sandoval.","R","L","R","SF","SD","X",5,"ground_ball",0,2,2020,"-0.71","-0.72","-1.27","2.13",,,,0,9,"Top",111.41,171.55,,,644433,,,7.301038583374186,-120.52798184902043,9.73537410616449,-8.362737324979653,23.273737733941758,-41.39715191445793,"3.32","1.51",28,"79.6",-2,"81.9",1846,"5.6",631033,643511,644433,467055,527038,456781,543063,543105,573262,596103,"54.87",0.16,0.144,"0",1,0,0,2,75,3,"Sinker",6,6,6,6,6,6,6,6,"Standard","Standard",333,"0.058","-0.154"
"CH","2020-07-27","84.4","-1.15","5.59","Grisham, Trent",663757,596133,"field_out","hit_into_play",,,,,8,"Trent Grisham pops out to shortstop Nick Ahmed.","R","L","R","SD","ARI","X",6,"popup",2,1,2020,"-1.25","0.73","0.23","2.03",,,665487,0,3,"Bot",110.68,121.42,,,608348,,,5.676457635069625,-122.91782737160905,-3.439645770139955,-13.757434399114848,22.100089861235688,-24.318278207045736,"3.32","1.51",183,"85.7",59,"84.6",1666,"6.2",631098,596133,608348,545121,606466,500871,605113,444482,516782,594777,"54.31",0.013,0.019,"0",1,0,0,3,25,4,"Changeup",1,2,1,2,2,1,1,2,"Standard","Standard",218,"-0.041","-0.439"
"CH","2020-07-26","84.2","-3.23","5.6","Grisham, Trent",663757,668678,"field_out","hit_into_play",,,,,8,"Trent Grisham grounds out, first baseman Jake Lamb to pitcher Zac Gallen.","R","L","R","SD","ARI","X",3,"ground_ball",1,0,2020,"-1.38","0.19","-0.12","1.84",,595777,665487,2,2,"Bot",161.07,167.32,,,608348,,,9.976972776171753,-122.22341152470966,-2.7248832799241782,-15.715055611816936,22.589259708906862,-29.969281670957287,"3.32","1.51",11,"90.2",-9,"84.6",1567,"6.6",631097,668678,608348,571875,606466,500871,605113,444482,516782,594777,"53.92",0.193,0.194,"0",1,0,0,2,18,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",226,"-0.045","-0.531"
"KC","2020-07-26","80.2","-1.73","6.35","Grisham, Trent",663757,605151,"single","hit_into_play",,,,,5,"Trent Grisham singles on a line drive to center fielder Starling Marte.","R","L","R","SD","ARI","X",8,"line_drive",1,1,2020,"-0.02","-0.5","0.13","2.71",,,,0,9,"Bot",135.33,71.71,,,608348,,,4.154535881660283,-116.77572163640305,-0.41403534851322654,-0.9642661414947501,21.568117449663287,-36.90229160762782,"3.32","1.51",211,"94.1",13,"80.2",1895,"6.2",631097,605151,608348,545121,606466,500871,605113,444482,516782,594777,"54.28",0.973,0.956,"0.9",1,1,0,4,77,3,"Knuckle Curve",2,4,2,4,4,2,2,4,"Standard","Standard",19,"0.09","0.407"
